store,ts,family,units_to_prep
Hell's Kitchen,2023-06-14 15:00:00,Flavours,2.5971705463884294
Hell's Kitchen,2023-06-14 15:00:00,Tea,2.5971705463884294
Hell's Kitchen,2023-06-14 16:00:00,Bakery,2.5634923564432257
Hell's Kitchen,2023-06-14 16:00:00,Coffee,2.5634923564432257
Hell's Kitchen,2023-06-14 16:00:00,Coffee beans,2.5634923564432257
Hell's Kitchen,2023-06-14 16:00:00,Drinking Chocolate,2.5634923564432257
Hell's Kitchen,2023-06-14 16:00:00,Flavours,2.5634923564432257
Hell's Kitchen,2023-06-14 16:00:00,Tea,2.5634923564432257
Hell's Kitchen,2023-06-14 17:00:00,Bakery,2.619655747482507
Hell's Kitchen,2023-06-14 17:00:00,Coffee,2.619655747482507
Hell's Kitchen,2023-06-14 17:00:00,Coffee beans,2.619655747482507
Hell's Kitchen,2023-06-14 17:00:00,Drinking Chocolate,2.619655747482507
Hell's Kitchen,2023-06-14 17:00:00,Flavours,2.619655747482507
Hell's Kitchen,2023-06-14 17:00:00,Tea,2.619655747482507
Hell's Kitchen,2023-06-14 18:00:00,Bakery,2.5558655947893003
Hell's Kitchen,2023-06-14 18:00:00,Coffee,2.5558655947893003
Hell's Kitchen,2023-06-14 18:00:00,Coffee beans,2.5558655947893003
Hell's Kitchen,2023-06-14 18:00:00,Drinking Chocolate,2.5558655947893003
Hell's Kitchen,2023-06-14 18:00:00,Flavours,2.5558655947893003
Hell's Kitchen,2023-06-14 18:00:00,Tea,2.5558655947893003
Hell's Kitchen,2023-06-14 19:00:00,Bakery,4.321102848892927
Hell's Kitchen,2023-06-14 19:00:00,Coffee,4.321102848892927
Hell's Kitchen,2023-06-14 19:00:00,Coffee beans,4.321102848892927
Hell's Kitchen,2023-06-14 19:00:00,Drinking Chocolate,4.321102848892927
Hell's Kitchen,2023-06-14 19:00:00,Flavours,4.321102848892927
Hell's Kitchen,2023-06-14 19:00:00,Tea,4.321102848892927
Hell's Kitchen,2023-06-14 20:00:00,Bakery,4.909596133617581
Hell's Kitchen,2023-06-14 20:00:00,Coffee,4.909596133617581
Hell's Kitchen,2023-06-14 20:00:00,Coffee beans,4.909596133617581
Hell's Kitchen,2023-06-14 20:00:00,Drinking Chocolate,4.909596133617581
Hell's Kitchen,2023-06-14 20:00:00,Flavours,4.909596133617581
Hell's Kitchen,2023-06-14 20:00:00,Tea,4.909596133617581
Hell's Kitchen,2023-06-15 06:00:00,Bakery,7.7957214478041825
Hell's Kitchen,2023-06-15 06:00:00,Coffee,7.7957214478041825
Hell's Kitchen,2023-06-15 06:00:00,Coffee beans,7.7957214478041825
Hell's Kitchen,2023-06-15 06:00:00,Drinking Chocolate,7.7957214478041825
Hell's Kitchen,2023-06-15 06:00:00,Flavours,7.7957214478041825
Hell's Kitchen,2023-06-15 06:00:00,Tea,7.7957214478041825
Hell's Kitchen,2023-06-15 07:00:00,Bakery,7.9711061069029885
Hell's Kitchen,2023-06-15 07:00:00,Coffee,7.9711061069029885
Hell's Kitchen,2023-06-15 07:00:00,Coffee beans,7.9711061069029885
Hell's Kitchen,2023-06-15 07:00:00,Drinking Chocolate,7.9711061069029885
Hell's Kitchen,2023-06-15 07:00:00,Flavours,7.9711061069029885
Hell's Kitchen,2023-06-15 07:00:00,Tea,7.9711061069029885
Hell's Kitchen,2023-06-15 08:00:00,Bakery,10.364460793996578
Hell's Kitchen,2023-06-15 08:00:00,Coffee,10.364460793996578
Hell's Kitchen,2023-06-15 08:00:00,Coffee beans,10.364460793996578
Hell's Kitchen,2023-06-15 08:00:00,Drinking Chocolate,10.364460793996578
Hell's Kitchen,2023-06-15 08:00:00,Flavours,10.364460793996578
Hell's Kitchen,2023-06-15 08:00:00,Tea,10.364460793996578
Hell's Kitchen,2023-06-15 09:00:00,Bakery,9.011517608799087
Hell's Kitchen,2023-06-15 09:00:00,Coffee,9.011517608799087
Hell's Kitchen,2023-06-15 09:00:00,Coffee beans,9.011517608799087
Hell's Kitchen,2023-06-15 09:00:00,Drinking Chocolate,9.011517608799087
Hell's Kitchen,2023-06-15 09:00:00,Flavours,9.011517608799087
Hell's Kitchen,2023-06-15 09:00:00,Tea,9.011517608799087
Hell's Kitchen,2023-06-15 10:00:00,Bakery,3.9842103861209903
Hell's Kitchen,2023-06-15 10:00:00,Coffee,3.9842103861209903
Hell's Kitchen,2023-06-15 10:00:00,Coffee beans,3.9842103861209903
Hell's Kitchen,2023-06-15 10:00:00,Drinking Chocolate,3.9842103861209903
Hell's Kitchen,2023-06-15 10:00:00,Flavours,3.9842103861209903
Hell's Kitchen,2023-06-15 10:00:00,Tea,3.9842103861209903
Hell's Kitchen,2023-06-15 11:00:00,Bakery,1.9662941685232678
Hell's Kitchen,2023-06-15 11:00:00,Coffee,1.9662941685232678
Hell's Kitchen,2023-06-15 11:00:00,Coffee beans,1.9662941685232678
Hell's Kitchen,2023-06-15 11:00:00,Drinking Chocolate,1.9662941685232678
Hell's Kitchen,2023-06-15 11:00:00,Flavours,1.9662941685232678
Hell's Kitchen,2023-06-15 11:00:00,Tea,1.9662941685232678
Hell's Kitchen,2023-06-15 12:00:00,Bakery,1.648416505201312
Hell's Kitchen,2023-06-15 12:00:00,Coffee,1.648416505201312
Hell's Kitchen,2023-06-15 12:00:00,Coffee beans,1.648416505201312
Hell's Kitchen,2023-06-15 12:00:00,Drinking Chocolate,1.648416505201312
Hell's Kitchen,2023-06-15 12:00:00,Flavours,1.648416505201312
Hell's Kitchen,2023-06-15 12:00:00,Tea,1.648416505201312
Hell's Kitchen,2023-06-15 13:00:00,Bakery,2.466395245053763
Hell's Kitchen,2023-06-15 13:00:00,Coffee,2.466395245053763
Hell's Kitchen,2023-06-15 13:00:00,Coffee beans,2.466395245053763
Hell's Kitchen,2023-06-15 13:00:00,Drinking Chocolate,2.466395245053763
Hell's Kitchen,2023-06-15 13:00:00,Flavours,2.466395245053763
Hell's Kitchen,2023-06-15 13:00:00,Tea,2.466395245053763
Hell's Kitchen,2023-06-15 14:00:00,Bakery,2.0432571613323485
Hell's Kitchen,2023-06-15 14:00:00,Coffee,2.0432571613323485
Hell's Kitchen,2023-06-15 14:00:00,Coffee beans,2.0432571613323485
Hell's Kitchen,2023-06-15 14:00:00,Drinking Chocolate,2.0432571613323485
Hell's Kitchen,2023-06-15 14:00:00,Flavours,2.0432571613323485
Hell's Kitchen,2023-06-15 14:00:00,Tea,2.0432571613323485
Hell's Kitchen,2023-06-15 15:00:00,Bakery,2.2258982740885043
Hell's Kitchen,2023-06-15 15:00:00,Coffee,2.2258982740885043
Hell's Kitchen,2023-06-15 15:00:00,Coffee beans,2.2258982740885043
Hell's Kitchen,2023-06-15 15:00:00,Drinking Chocolate,2.2258982740885043
Hell's Kitchen,2023-06-15 15:00:00,Flavours,2.2258982740885043
Hell's Kitchen,2023-06-15 15:00:00,Tea,2.2258982740885043
Hell's Kitchen,2023-06-15 16:00:00,Bakery,2.2103577768277543
Hell's Kitchen,2023-06-15 16:00:00,Coffee,2.2103577768277543
Hell's Kitchen,2023-06-15 16:00:00,Coffee beans,2.2103577768277543
Hell's Kitchen,2023-06-15 16:00:00,Drinking Chocolate,2.2103577768277543
Hell's Kitchen,2023-06-15 16:00:00,Flavours,2.2103577768277543
Hell's Kitchen,2023-06-15 16:00:00,Tea,2.2103577768277543
Hell's Kitchen,2023-06-15 17:00:00,Bakery,1.6628126543140413
Hell's Kitchen,2023-06-15 17:00:00,Coffee,1.6628126543140413
Hell's Kitchen,2023-06-15 17:00:00,Coffee beans,1.6628126543140413
Hell's Kitchen,2023-06-15 17:00:00,Drinking Chocolate,1.6628126543140413
Hell's Kitchen,2023-06-15 17:00:00,Flavours,1.6628126543140413
Hell's Kitchen,2023-06-15 17:00:00,Tea,1.6628126543140413
Hell's Kitchen,2023-06-15 18:00:00,Bakery,2.2773381935893227
Hell's Kitchen,2023-06-15 18:00:00,Coffee,2.2773381935893227
Hell's Kitchen,2023-06-15 18:00:00,Coffee beans,2.2773381935893227
Hell's Kitchen,2023-06-15 18:00:00,Drinking Chocolate,2.2773381935893227
Hell's Kitchen,2023-06-15 18:00:00,Flavours,2.2773381935893227
Hell's Kitchen,2023-06-15 18:00:00,Tea,2.2773381935893227
Hell's Kitchen,2023-06-15 19:00:00,Bakery,4.679323120963571
Hell's Kitchen,2023-06-15 19:00:00,Coffee,4.679323120963571
Hell's Kitchen,2023-06-15 19:00:00,Coffee beans,4.679323120963571
Hell's Kitchen,2023-06-15 19:00:00,Drinking Chocolate,4.679323120963571
Hell's Kitchen,2023-06-15 19:00:00,Flavours,4.679323120963571
Hell's Kitchen,2023-06-15 19:00:00,Tea,4.679323120963571
Hell's Kitchen,2023-06-16 06:00:00,Bakery,6.155109063560893
Hell's Kitchen,2023-06-16 06:00:00,Coffee,6.155109063560893
Hell's Kitchen,2023-06-16 06:00:00,Coffee beans,6.155109063560893
Hell's Kitchen,2023-06-16 06:00:00,Drinking Chocolate,6.155109063560893
Hell's Kitchen,2023-06-16 06:00:00,Flavours,6.155109063560893
Hell's Kitchen,2023-06-16 06:00:00,Tea,6.155109063560893
Hell's Kitchen,2023-06-16 07:00:00,Bakery,8.00354777926573
Hell's Kitchen,2023-06-16 07:00:00,Coffee,8.00354777926573
Hell's Kitchen,2023-06-16 07:00:00,Coffee beans,8.00354777926573
Hell's Kitchen,2023-06-16 07:00:00,Drinking Chocolate,8.00354777926573
Hell's Kitchen,2023-06-16 07:00:00,Flavours,8.00354777926573
Hell's Kitchen,2023-06-16 07:00:00,Tea,8.00354777926573
Hell's Kitchen,2023-06-16 08:00:00,Bakery,9.412317304014735
Hell's Kitchen,2023-06-16 08:00:00,Coffee,9.412317304014735
Hell's Kitchen,2023-06-16 08:00:00,Coffee beans,9.412317304014735
Hell's Kitchen,2023-06-16 08:00:00,Drinking Chocolate,9.412317304014735
Hell's Kitchen,2023-06-16 08:00:00,Flavours,9.412317304014735
Hell's Kitchen,2023-06-16 08:00:00,Tea,9.412317304014735
Hell's Kitchen,2023-06-16 09:00:00,Bakery,8.952535413543993
Hell's Kitchen,2023-06-16 09:00:00,Coffee,8.952535413543993
Hell's Kitchen,2023-06-16 09:00:00,Coffee beans,8.952535413543993
Hell's Kitchen,2023-06-16 09:00:00,Drinking Chocolate,8.952535413543993
Hell's Kitchen,2023-06-16 09:00:00,Flavours,8.952535413543993
Hell's Kitchen,2023-06-16 09:00:00,Tea,8.952535413543993
Hell's Kitchen,2023-06-16 10:00:00,Bakery,4.1723115877869015
Hell's Kitchen,2023-06-16 10:00:00,Coffee,4.1723115877869015
Hell's Kitchen,2023-06-16 10:00:00,Coffee beans,4.1723115877869015
Hell's Kitchen,2023-06-16 10:00:00,Drinking Chocolate,4.1723115877869015
Hell's Kitchen,2023-06-16 10:00:00,Flavours,4.1723115877869015
Hell's Kitchen,2023-06-16 10:00:00,Tea,4.1723115877869015
Hell's Kitchen,2023-06-16 11:00:00,Bakery,3.0904284004590306
Hell's Kitchen,2023-06-16 11:00:00,Coffee,3.0904284004590306
Hell's Kitchen,2023-06-16 11:00:00,Coffee beans,3.0904284004590306
Hell's Kitchen,2023-06-16 11:00:00,Drinking Chocolate,3.0904284004590306
Hell's Kitchen,2023-06-16 11:00:00,Flavours,3.0904284004590306
Hell's Kitchen,2023-06-16 11:00:00,Tea,3.0904284004590306
Hell's Kitchen,2023-06-16 12:00:00,Bakery,2.0782316420962164
Hell's Kitchen,2023-06-16 12:00:00,Coffee,2.0782316420962164
Hell's Kitchen,2023-06-16 12:00:00,Coffee beans,2.0782316420962164
Hell's Kitchen,2023-06-16 12:00:00,Drinking Chocolate,2.0782316420962164
Hell's Kitchen,2023-06-16 12:00:00,Flavours,2.0782316420962164
Hell's Kitchen,2023-06-16 12:00:00,Tea,2.0782316420962164
Hell's Kitchen,2023-06-16 13:00:00,Bakery,2.2713758619966478
Hell's Kitchen,2023-06-16 13:00:00,Coffee,2.2713758619966478
Hell's Kitchen,2023-06-16 13:00:00,Coffee beans,2.2713758619966478
Hell's Kitchen,2023-06-16 13:00:00,Drinking Chocolate,2.2713758619966478
Hell's Kitchen,2023-06-16 13:00:00,Flavours,2.2713758619966478
Hell's Kitchen,2023-06-16 13:00:00,Tea,2.2713758619966478
Hell's Kitchen,2023-06-16 14:00:00,Bakery,2.193373523336949
Hell's Kitchen,2023-06-16 14:00:00,Coffee,2.193373523336949
Hell's Kitchen,2023-06-16 14:00:00,Coffee beans,2.193373523336949
Hell's Kitchen,2023-06-16 14:00:00,Drinking Chocolate,2.193373523336949
Hell's Kitchen,2023-06-16 14:00:00,Flavours,2.193373523336949
Hell's Kitchen,2023-06-16 14:00:00,Tea,2.193373523336949
Hell's Kitchen,2023-06-16 15:00:00,Bakery,2.3859591624316727
Hell's Kitchen,2023-06-16 15:00:00,Coffee,2.3859591624316727
Hell's Kitchen,2023-06-16 15:00:00,Coffee beans,2.3859591624316727
Hell's Kitchen,2023-06-16 15:00:00,Drinking Chocolate,2.3859591624316727
Hell's Kitchen,2023-06-16 15:00:00,Flavours,2.3859591624316727
Hell's Kitchen,2023-06-16 15:00:00,Tea,2.3859591624316727
Hell's Kitchen,2023-06-16 16:00:00,Bakery,1.9499390507866285
Hell's Kitchen,2023-06-16 16:00:00,Coffee,1.9499390507866285
Hell's Kitchen,2023-06-16 16:00:00,Coffee beans,1.9499390507866285
Hell's Kitchen,2023-06-16 16:00:00,Drinking Chocolate,1.9499390507866285
Hell's Kitchen,2023-06-16 16:00:00,Flavours,1.9499390507866285
Hell's Kitchen,2023-06-16 16:00:00,Tea,1.9499390507866285
Hell's Kitchen,2023-06-16 17:00:00,Bakery,1.7419386303484947
Hell's Kitchen,2023-06-16 17:00:00,Coffee,1.7419386303484947
Hell's Kitchen,2023-06-16 17:00:00,Coffee beans,1.7419386303484947
Hell's Kitchen,2023-06-16 17:00:00,Drinking Chocolate,1.7419386303484947
Hell's Kitchen,2023-06-16 17:00:00,Flavours,1.7419386303484947
Hell's Kitchen,2023-06-16 17:00:00,Tea,1.7419386303484947
Hell's Kitchen,2023-06-16 18:00:00,Bakery,1.8338956870327594
Hell's Kitchen,2023-06-16 18:00:00,Coffee,1.8338956870327594
Hell's Kitchen,2023-06-16 18:00:00,Coffee beans,1.8338956870327594
Hell's Kitchen,2023-06-16 18:00:00,Drinking Chocolate,1.8338956870327594
Hell's Kitchen,2023-06-16 18:00:00,Flavours,1.8338956870327594
Hell's Kitchen,2023-06-16 18:00:00,Tea,1.8338956870327594
Hell's Kitchen,2023-06-16 19:00:00,Bakery,5.031747090220491
Hell's Kitchen,2023-06-16 19:00:00,Coffee,5.031747090220491
Hell's Kitchen,2023-06-16 19:00:00,Coffee beans,5.031747090220491
Hell's Kitchen,2023-06-16 19:00:00,Drinking Chocolate,5.031747090220491
Hell's Kitchen,2023-06-16 19:00:00,Flavours,5.031747090220491
Hell's Kitchen,2023-06-16 19:00:00,Tea,5.031747090220491
Hell's Kitchen,2023-06-17 06:00:00,Bakery,6.777878730505692
Hell's Kitchen,2023-06-17 06:00:00,Coffee,6.777878730505692
Hell's Kitchen,2023-06-17 06:00:00,Coffee beans,6.777878730505692
Hell's Kitchen,2023-06-17 06:00:00,Drinking Chocolate,6.777878730505692
Hell's Kitchen,2023-06-17 06:00:00,Flavours,6.777878730505692
Hell's Kitchen,2023-06-17 06:00:00,Tea,6.777878730505692
Hell's Kitchen,2023-06-17 07:00:00,Bakery,7.646380994725101
Hell's Kitchen,2023-06-17 07:00:00,Coffee,7.646380994725101
Hell's Kitchen,2023-06-17 07:00:00,Coffee beans,7.646380994725101
Hell's Kitchen,2023-06-17 07:00:00,Drinking Chocolate,7.646380994725101
Hell's Kitchen,2023-06-17 07:00:00,Flavours,7.646380994725101
Hell's Kitchen,2023-06-17 07:00:00,Tea,7.646380994725101
Hell's Kitchen,2023-06-17 08:00:00,Bakery,7.225676500478811
Hell's Kitchen,2023-06-17 08:00:00,Coffee,7.225676500478811
Hell's Kitchen,2023-06-17 08:00:00,Coffee beans,7.225676500478811
Hell's Kitchen,2023-06-17 08:00:00,Drinking Chocolate,7.225676500478811
Hell's Kitchen,2023-06-17 08:00:00,Flavours,7.225676500478811
Hell's Kitchen,2023-06-17 08:00:00,Tea,7.225676500478811
Hell's Kitchen,2023-06-17 09:00:00,Bakery,7.896761776886283
Hell's Kitchen,2023-06-17 09:00:00,Coffee,7.896761776886283
Hell's Kitchen,2023-06-17 09:00:00,Coffee beans,7.896761776886283
Hell's Kitchen,2023-06-17 09:00:00,Drinking Chocolate,7.896761776886283
Hell's Kitchen,2023-06-17 09:00:00,Flavours,7.896761776886283
Hell's Kitchen,2023-06-17 09:00:00,Tea,7.896761776886283
Hell's Kitchen,2023-06-17 10:00:00,Bakery,4.769881552721036
Hell's Kitchen,2023-06-17 10:00:00,Coffee,4.769881552721036
Hell's Kitchen,2023-06-17 10:00:00,Coffee beans,4.769881552721036
Hell's Kitchen,2023-06-17 10:00:00,Drinking Chocolate,4.769881552721036
Hell's Kitchen,2023-06-17 10:00:00,Flavours,4.769881552721036
Hell's Kitchen,2023-06-17 10:00:00,Tea,4.769881552721036
Hell's Kitchen,2023-06-17 11:00:00,Bakery,2.564249063680861
Hell's Kitchen,2023-06-17 11:00:00,Coffee,2.564249063680861
Hell's Kitchen,2023-06-17 11:00:00,Coffee beans,2.564249063680861
Hell's Kitchen,2023-06-17 11:00:00,Drinking Chocolate,2.564249063680861
Hell's Kitchen,2023-06-17 11:00:00,Flavours,2.564249063680861
Hell's Kitchen,2023-06-17 11:00:00,Tea,2.564249063680861
Hell's Kitchen,2023-06-17 12:00:00,Bakery,2.7238221813429098
Hell's Kitchen,2023-06-17 12:00:00,Coffee,2.7238221813429098
Hell's Kitchen,2023-06-17 12:00:00,Coffee beans,2.7238221813429098
Hell's Kitchen,2023-06-17 12:00:00,Drinking Chocolate,2.7238221813429098
Hell's Kitchen,2023-06-17 12:00:00,Flavours,2.7238221813429098
Hell's Kitchen,2023-06-17 12:00:00,Tea,2.7238221813429098
Hell's Kitchen,2023-06-17 13:00:00,Bakery,2.3923432452695557
Hell's Kitchen,2023-06-17 13:00:00,Coffee,2.3923432452695557
Hell's Kitchen,2023-06-17 13:00:00,Coffee beans,2.3923432452695557
Hell's Kitchen,2023-06-17 13:00:00,Drinking Chocolate,2.3923432452695557
Hell's Kitchen,2023-06-17 13:00:00,Flavours,2.3923432452695557
Hell's Kitchen,2023-06-17 13:00:00,Tea,2.3923432452695557
Hell's Kitchen,2023-06-17 14:00:00,Bakery,1.9783270179096262
Hell's Kitchen,2023-06-17 14:00:00,Coffee,1.9783270179096262
Hell's Kitchen,2023-06-17 14:00:00,Coffee beans,1.9783270179096262
Hell's Kitchen,2023-06-17 14:00:00,Drinking Chocolate,1.9783270179096262
Hell's Kitchen,2023-06-17 14:00:00,Flavours,1.9783270179096262
Hell's Kitchen,2023-06-17 14:00:00,Tea,1.9783270179096262
Hell's Kitchen,2023-06-17 15:00:00,Bakery,2.0289386846731707
Hell's Kitchen,2023-06-17 15:00:00,Coffee,2.0289386846731707
Hell's Kitchen,2023-06-17 15:00:00,Coffee beans,2.0289386846731707
Hell's Kitchen,2023-06-17 15:00:00,Drinking Chocolate,2.0289386846731707
Hell's Kitchen,2023-06-17 15:00:00,Flavours,2.0289386846731707
Hell's Kitchen,2023-06-17 15:00:00,Tea,2.0289386846731707
Hell's Kitchen,2023-06-17 16:00:00,Bakery,2.141551869610922
Hell's Kitchen,2023-06-17 16:00:00,Coffee,2.141551869610922
Hell's Kitchen,2023-06-17 16:00:00,Coffee beans,2.141551869610922
Hell's Kitchen,2023-06-17 16:00:00,Drinking Chocolate,2.141551869610922
Hell's Kitchen,2023-06-17 16:00:00,Flavours,2.141551869610922
Hell's Kitchen,2023-06-17 16:00:00,Tea,2.141551869610922
Hell's Kitchen,2023-06-17 17:00:00,Bakery,2.3187865378583354
Hell's Kitchen,2023-06-17 17:00:00,Coffee,2.3187865378583354
Hell's Kitchen,2023-06-17 17:00:00,Coffee beans,2.3187865378583354
Hell's Kitchen,2023-06-17 17:00:00,Drinking Chocolate,2.3187865378583354
Hell's Kitchen,2023-06-17 17:00:00,Flavours,2.3187865378583354
Hell's Kitchen,2023-06-17 17:00:00,Tea,2.3187865378583354
Hell's Kitchen,2023-06-17 18:00:00,Bakery,1.7218972522251021
Hell's Kitchen,2023-06-17 18:00:00,Coffee,1.7218972522251021
Hell's Kitchen,2023-06-17 18:00:00,Coffee beans,1.7218972522251021
Hell's Kitchen,2023-06-17 18:00:00,Drinking Chocolate,1.7218972522251021
Hell's Kitchen,2023-06-17 18:00:00,Flavours,1.7218972522251021
Hell's Kitchen,2023-06-17 18:00:00,Tea,1.7218972522251021
Hell's Kitchen,2023-06-17 19:00:00,Bakery,4.926280556169987
Hell's Kitchen,2023-06-17 19:00:00,Coffee,4.926280556169987
Hell's Kitchen,2023-06-17 19:00:00,Coffee beans,4.926280556169987
Hell's Kitchen,2023-06-17 19:00:00,Drinking Chocolate,4.926280556169987
Hell's Kitchen,2023-06-17 19:00:00,Flavours,4.926280556169987
Hell's Kitchen,2023-06-17 19:00:00,Tea,4.926280556169987
Hell's Kitchen,2023-06-18 06:00:00,Bakery,8.662207423277351
Hell's Kitchen,2023-06-18 06:00:00,Coffee,8.662207423277351
Hell's Kitchen,2023-06-18 06:00:00,Coffee beans,8.662207423277351
Hell's Kitchen,2023-06-18 06:00:00,Drinking Chocolate,8.662207423277351
Hell's Kitchen,2023-06-18 06:00:00,Flavours,8.662207423277351
Hell's Kitchen,2023-06-18 06:00:00,Tea,8.662207423277351
Hell's Kitchen,2023-06-18 07:00:00,Bakery,8.164585070147966
Hell's Kitchen,2023-06-18 07:00:00,Coffee,8.164585070147966
Hell's Kitchen,2023-06-18 07:00:00,Coffee beans,8.164585070147966
Hell's Kitchen,2023-06-18 07:00:00,Drinking Chocolate,8.164585070147966
Hell's Kitchen,2023-06-18 07:00:00,Flavours,8.164585070147966
Hell's Kitchen,2023-06-18 07:00:00,Tea,8.164585070147966
Hell's Kitchen,2023-06-18 08:00:00,Bakery,9.91147018471403
Hell's Kitchen,2023-06-18 08:00:00,Coffee,9.91147018471403
Hell's Kitchen,2023-06-18 08:00:00,Coffee beans,9.91147018471403
Hell's Kitchen,2023-06-18 08:00:00,Drinking Chocolate,9.91147018471403
Hell's Kitchen,2023-06-18 08:00:00,Flavours,9.91147018471403
Hell's Kitchen,2023-06-18 08:00:00,Tea,9.91147018471403
Hell's Kitchen,2023-06-18 09:00:00,Bakery,9.729583415843827
Hell's Kitchen,2023-06-18 09:00:00,Coffee,9.729583415843827
Hell's Kitchen,2023-06-18 09:00:00,Coffee beans,9.729583415843827
Hell's Kitchen,2023-06-18 09:00:00,Drinking Chocolate,9.729583415843827
Hell's Kitchen,2023-06-18 09:00:00,Flavours,9.729583415843827
Hell's Kitchen,2023-06-18 09:00:00,Tea,9.729583415843827
Hell's Kitchen,2023-06-18 10:00:00,Bakery,4.68157109218228
Hell's Kitchen,2023-06-18 10:00:00,Coffee,4.68157109218228
Hell's Kitchen,2023-06-18 10:00:00,Coffee beans,4.68157109218228
Hell's Kitchen,2023-06-18 10:00:00,Drinking Chocolate,4.68157109218228
Hell's Kitchen,2023-06-18 10:00:00,Flavours,4.68157109218228
Hell's Kitchen,2023-06-18 10:00:00,Tea,4.68157109218228
Hell's Kitchen,2023-06-18 11:00:00,Bakery,2.274094324369728
Hell's Kitchen,2023-06-18 11:00:00,Coffee,2.274094324369728
Hell's Kitchen,2023-06-18 11:00:00,Coffee beans,2.274094324369728
Hell's Kitchen,2023-06-18 11:00:00,Drinking Chocolate,2.274094324369728
Hell's Kitchen,2023-06-18 11:00:00,Flavours,2.274094324369728
Hell's Kitchen,2023-06-18 11:00:00,Tea,2.274094324369728
Hell's Kitchen,2023-06-18 12:00:00,Bakery,1.9576240853204263
Hell's Kitchen,2023-06-18 12:00:00,Coffee,1.9576240853204263
Hell's Kitchen,2023-06-18 12:00:00,Coffee beans,1.9576240853204263
Hell's Kitchen,2023-06-18 12:00:00,Drinking Chocolate,1.9576240853204263
Hell's Kitchen,2023-06-18 12:00:00,Flavours,1.9576240853204263
Hell's Kitchen,2023-06-18 12:00:00,Tea,1.9576240853204263
Hell's Kitchen,2023-06-18 13:00:00,Bakery,2.2449043028886844
Hell's Kitchen,2023-06-18 13:00:00,Coffee,2.2449043028886844
Hell's Kitchen,2023-06-18 13:00:00,Coffee beans,2.2449043028886844
Hell's Kitchen,2023-06-18 13:00:00,Drinking Chocolate,2.2449043028886844
Hell's Kitchen,2023-06-18 13:00:00,Flavours,2.2449043028886844
Hell's Kitchen,2023-06-18 13:00:00,Tea,2.2449043028886844
Hell's Kitchen,2023-06-18 14:00:00,Bakery,2.046661673080877
Hell's Kitchen,2023-06-18 14:00:00,Coffee,2.046661673080877
Hell's Kitchen,2023-06-18 14:00:00,Coffee beans,2.046661673080877
Hell's Kitchen,2023-06-18 14:00:00,Drinking Chocolate,2.046661673080877
Hell's Kitchen,2023-06-18 14:00:00,Flavours,2.046661673080877
Hell's Kitchen,2023-06-18 14:00:00,Tea,2.046661673080877
Hell's Kitchen,2023-06-18 15:00:00,Bakery,2.183335477324515
Hell's Kitchen,2023-06-18 15:00:00,Coffee,2.183335477324515
Hell's Kitchen,2023-06-18 15:00:00,Coffee beans,2.183335477324515
Hell's Kitchen,2023-06-18 15:00:00,Drinking Chocolate,2.183335477324515
Hell's Kitchen,2023-06-18 15:00:00,Flavours,2.183335477324515
Hell's Kitchen,2023-06-18 15:00:00,Tea,2.183335477324515
Hell's Kitchen,2023-06-18 16:00:00,Bakery,2.101959211425469
Hell's Kitchen,2023-06-18 16:00:00,Coffee,2.101959211425469
Hell's Kitchen,2023-06-18 16:00:00,Coffee beans,2.101959211425469
Hell's Kitchen,2023-06-18 16:00:00,Drinking Chocolate,2.101959211425469
Hell's Kitchen,2023-06-18 16:00:00,Flavours,2.101959211425469
Hell's Kitchen,2023-06-18 16:00:00,Tea,2.101959211425469
Hell's Kitchen,2023-06-18 17:00:00,Bakery,2.1876488923145856
Hell's Kitchen,2023-06-18 17:00:00,Coffee,2.1876488923145856
Hell's Kitchen,2023-06-18 17:00:00,Coffee beans,2.1876488923145856
Hell's Kitchen,2023-06-18 17:00:00,Drinking Chocolate,2.1876488923145856
Hell's Kitchen,2023-06-18 17:00:00,Flavours,2.1876488923145856
Hell's Kitchen,2023-06-18 17:00:00,Tea,2.1876488923145856
Hell's Kitchen,2023-06-18 18:00:00,Bakery,2.9801318606119818
Hell's Kitchen,2023-06-18 18:00:00,Coffee,2.9801318606119818
Hell's Kitchen,2023-06-18 18:00:00,Coffee beans,2.9801318606119818
Hell's Kitchen,2023-06-18 18:00:00,Drinking Chocolate,2.9801318606119818
Hell's Kitchen,2023-06-18 18:00:00,Flavours,2.9801318606119818
Hell's Kitchen,2023-06-18 18:00:00,Tea,2.9801318606119818
Hell's Kitchen,2023-06-18 19:00:00,Bakery,4.056955494878087
Hell's Kitchen,2023-06-18 19:00:00,Coffee,4.056955494878087
Hell's Kitchen,2023-06-18 19:00:00,Coffee beans,4.056955494878087
Hell's Kitchen,2023-06-18 19:00:00,Drinking Chocolate,4.056955494878087
Hell's Kitchen,2023-06-18 19:00:00,Flavours,4.056955494878087
Hell's Kitchen,2023-06-18 19:00:00,Tea,4.056955494878087
Hell's Kitchen,2023-06-19 06:00:00,Bakery,8.670722147739259
Hell's Kitchen,2023-06-19 06:00:00,Coffee,8.670722147739259
Hell's Kitchen,2023-06-19 06:00:00,Coffee beans,8.670722147739259
Hell's Kitchen,2023-06-19 06:00:00,Drinking Chocolate,8.670722147739259
Hell's Kitchen,2023-06-19 06:00:00,Flavours,8.670722147739259
